,player type,player,result
21202,"smart 2: 2, 0.6",2,turned flower
21203,"smart 2: 2, 0.6",2,turned flower
21204,"smart 2: 2, 0.6",2,lose challange
21205,"smart 2: 0, 0.4",1,turned flower
21206,"smart 2: 0, 0.4",1,lose challange
21207,"smart 2: 0, 0.6",3,self lose challange
21208,"smart 2: 0, 0.4",1,turned flower
21209,"smart 2: 0, 0.4",1,turned flower
21210,"smart 2: 0, 0.4",1,lose game
21211,"smart 2: 0, 0.6",3,turned flower
21212,"smart 2: 0, 0.6",3,lose challange
21213,"smart 2: 2, 0.6",2,self lose game
21214,approx q learning,0,turned flower
21215,approx q learning,0,lose challange
21216,"smart 2: 0, 0.6",3,self lose challange
21217,approx q learning,0,self lose challange
21218,"smart 2: 0, 0.4",1,turned flower
21219,"smart 2: 0, 0.4",1,turned flower
21220,"smart 2: 0, 0.4",1,turned flower
21221,"smart 2: 0, 0.4",1,lose challange
21222,approx q learning,0,self lose challange
21223,"smart 2: 0, 0.4",1,self lose challange
21224,approx q learning,0,turned flower
21225,approx q learning,0,turned flower
21226,approx q learning,0,lose game
21227,"smart 2: 2, 0.6",2,turned flower
21228,"smart 2: 2, 0.6",2,lose challange
21229,"smart 2: 0, 0.4",1,turned flower
21230,"smart 2: 0, 0.4",1,lose challange
21231,"smart 2: 0, 0.6",3,turned flower
21232,"smart 2: 0, 0.6",3,lose challange
21233,"smart 2: 2, 0.6",2,turned flower
21234,"smart 2: 2, 0.6",2,turned flower
21235,"smart 2: 2, 0.6",2,lose challange
21236,"smart 2: 0, 0.4",1,self lose game
21237,"smart 2: 2, 0.6",2,win challange
21238,"smart 2: 0, 0.6",3,self lose challange
21239,"smart 2: 0, 0.6",3,win challange
21240,"smart 2: 0, 0.6",3,win challange
21241,"smart 2: 0, 0.4",1,turned flower
21242,"smart 2: 0, 0.4",1,self lose challange
21243,"smart 2: 0, 0.6",3,self lose challange
21244,approx q learning,0,turned flower
21245,approx q learning,0,lose challange
21246,"smart 2: 2, 0.6",2,turned flower
21247,"smart 2: 2, 0.6",2,self lose challange
21248,"smart 2: 0, 0.4",1,self lose challange
21249,approx q learning,0,turned flower
21250,approx q learning,0,turned flower
21251,approx q learning,0,win challange
21252,"smart 2: 0, 0.4",1,self lose challange
21253,"smart 2: 0, 0.4",1,turned flower
21254,"smart 2: 0, 0.4",1,turned flower
21255,"smart 2: 0, 0.4",1,turned flower
21256,"smart 2: 0, 0.4",1,lose game
21257,approx q learning,0,turned flower
21258,approx q learning,0,lose challange
21259,"smart 2: 0, 0.6",3,self lose challange
21260,approx q learning,0,turned flower
21261,approx q learning,0,turned flower
21262,approx q learning,0,turned flower
21263,approx q learning,0,lose challange
21264,approx q learning,0,turned flower
21265,approx q learning,0,lose game
21266,"smart 2: 0, 0.6",3,turned flower
21267,"smart 2: 0, 0.6",3,win challange
21268,"smart 2: 2, 0.6",2,self lose challange
21269,"smart 2: 2, 0.6",2,self lose challange
21270,"smart 2: 0, 0.6",3,turned flower
21271,"smart 2: 0, 0.6",3,win challange
21272,"smart 2: 0, 0.4",1,turned flower
21273,"smart 2: 0, 0.4",1,turned flower
21274,"smart 2: 0, 0.4",1,turned flower
21275,"smart 2: 0, 0.4",1,turned flower
21276,"smart 2: 0, 0.4",1,lose challange
21277,"smart 2: 0, 0.4",1,turned flower
21278,"smart 2: 0, 0.4",1,turned flower
21279,"smart 2: 0, 0.4",1,lose challange
21280,"smart 2: 0, 0.4",1,turned flower
21281,"smart 2: 0, 0.4",1,turned flower
21282,"smart 2: 0, 0.4",1,lose challange
21283,approx q learning,0,turned flower
21284,approx q learning,0,turned flower
21285,approx q learning,0,turned flower
21286,approx q learning,0,lose challange
21287,approx q learning,0,turned flower
21288,approx q learning,0,turned flower
21289,approx q learning,0,turned flower
21290,approx q learning,0,lose challange
21291,approx q learning,0,self lose challange
21292,approx q learning,0,turned flower
21293,approx q learning,0,turned flower
21294,approx q learning,0,turned flower
21295,approx q learning,0,lose game
21296,"smart 2: 2, 0.6",2,turned flower
21297,"smart 2: 2, 0.6",2,win challange
21298,"smart 2: 2, 0.6",2,self lose challange
21299,"smart 2: 2, 0.6",2,self lose challange
21300,"smart 2: 2, 0.6",2,turned flower
21301,"smart 2: 2, 0.6",2,turned flower
21302,"smart 2: 2, 0.6",2,lose challange
21303,"smart 2: 0, 0.6",3,turned flower
21304,"smart 2: 0, 0.6",3,win challange
21305,"smart 2: 0, 0.6",3,turned flower
21306,"smart 2: 0, 0.6",3,self lose challange
21307,"smart 2: 2, 0.6",2,turned flower
21308,"smart 2: 2, 0.6",2,turned flower
21309,"smart 2: 2, 0.6",2,win challange
21310,approx q learning,0,self lose challange
21311,approx q learning,0,turned flower
21312,approx q learning,0,self lose challange
21313,"smart 2: 0, 0.4",1,self lose challange
21314,approx q learning,0,self lose challange
21315,"smart 2: 0, 0.6",3,self lose challange
21316,approx q learning,0,turned flower
21317,approx q learning,0,win challange
21318,approx q learning,0,turned flower
21319,approx q learning,0,turned flower
21320,approx q learning,0,turned flower
21321,approx q learning,0,win challange
21322,"smart 2: 0, 0.4",1,self lose challange
21323,approx q learning,0,turned flower
21324,approx q learning,0,lose challange
21325,approx q learning,0,turned flower
21326,approx q learning,0,lose challange
21327,approx q learning,0,turned flower
21328,approx q learning,0,turned flower
21329,approx q learning,0,turned flower
21330,approx q learning,0,lose challange
21331,approx q learning,0,turned flower
21332,approx q learning,0,lose game
21333,"smart 2: 2, 0.6",2,self lose challange
21334,"smart 2: 0, 0.4",1,self lose challange
21335,"smart 2: 0, 0.6",3,self lose challange
21336,"smart 2: 0, 0.4",1,turned flower
21337,"smart 2: 0, 0.4",1,turned flower
21338,"smart 2: 0, 0.4",1,turned flower
21339,"smart 2: 0, 0.4",1,lose challange
21340,"smart 2: 0, 0.4",1,turned flower
21341,"smart 2: 0, 0.4",1,lose game
21342,"smart 2: 2, 0.6",2,turned flower
21343,"smart 2: 2, 0.6",2,self lose challange
21344,"smart 2: 2, 0.6",2,win challange
21345,"smart 2: 2, 0.6",2,win challange
21346,"smart 2: 0, 0.4",1,turned flower
21347,"smart 2: 0, 0.4",1,lose challange
21348,approx q learning,0,turned flower
21349,approx q learning,0,turned flower
21350,approx q learning,0,lose challange
21351,"smart 2: 0, 0.6",3,self lose challange
21352,approx q learning,0,turned flower
21353,approx q learning,0,self lose challange
21354,approx q learning,0,turned flower
21355,approx q learning,0,self lose challange
21356,approx q learning,0,turned flower
21357,approx q learning,0,turned flower
21358,approx q learning,0,lose game
21359,"smart 2: 2, 0.6",2,self lose challange
21360,"smart 2: 0, 0.4",1,turned flower
21361,"smart 2: 0, 0.4",1,win challange
21362,"smart 2: 0, 0.6",3,turned flower
21363,"smart 2: 0, 0.6",3,self lose challange
21364,"smart 2: 0, 0.4",1,turned flower
21365,"smart 2: 0, 0.4",1,lose challange
21366,"smart 2: 2, 0.6",2,self lose challange
21367,"smart 2: 2, 0.6",2,turned flower
21368,"smart 2: 2, 0.6",2,turned flower
21369,"smart 2: 2, 0.6",2,win challange
21370,"smart 2: 0, 0.4",1,turned flower
21371,"smart 2: 0, 0.4",1,turned flower
21372,"smart 2: 0, 0.4",1,lose challange
21373,"smart 2: 0, 0.4",1,turned flower
21374,"smart 2: 0, 0.4",1,turned flower
21375,"smart 2: 0, 0.4",1,win challange
21376,approx q learning,0,turned flower
21377,approx q learning,0,self lose challange
21378,approx q learning,0,self lose challange
21379,"smart 2: 0, 0.6",3,turned flower
21380,"smart 2: 0, 0.6",3,lose challange
21381,"smart 2: 2, 0.6",2,turned flower
21382,"smart 2: 2, 0.6",2,turned flower
21383,"smart 2: 2, 0.6",2,turned flower
21384,"smart 2: 2, 0.6",2,lose challange
21385,"smart 2: 0, 0.4",1,turned flower
21386,"smart 2: 0, 0.4",1,turned flower
21387,"smart 2: 0, 0.4",1,lose challange
21388,approx q learning,0,turned flower
21389,approx q learning,0,lose challange
21390,"smart 2: 0, 0.4",1,self lose challange
21391,"smart 2: 0, 0.4",1,self lose challange
21392,approx q learning,0,self lose game
21393,"smart 2: 0, 0.6",3,turned flower
21394,"smart 2: 0, 0.6",3,lose challange
21395,"smart 2: 0, 0.4",1,turned flower
21396,"smart 2: 0, 0.4",1,turned flower
21397,"smart 2: 0, 0.4",1,win challange
21398,"smart 2: 2, 0.6",2,self lose challange
21399,"smart 2: 0, 0.4",1,turned flower
21400,"smart 2: 0, 0.4",1,turned flower
21401,"smart 2: 0, 0.4",1,win challange
21402,"smart 2: 2, 0.6",2,self lose challange
21403,"smart 2: 0, 0.4",1,turned flower
21404,"smart 2: 0, 0.4",1,turned flower
21405,"smart 2: 0, 0.4",1,lose challange
21406,approx q learning,0,self lose challange
21407,approx q learning,0,turned flower
21408,approx q learning,0,self lose challange
21409,"smart 2: 0, 0.6",3,self lose challange
21410,approx q learning,0,turned flower
21411,approx q learning,0,lose challange
21412,approx q learning,0,turned flower
21413,approx q learning,0,turned flower
21414,approx q learning,0,lose game
21415,"smart 2: 0, 0.6",3,self lose challange
21416,"smart 2: 2, 0.6",2,turned flower
21417,"smart 2: 2, 0.6",2,lose challange
21418,"smart 2: 0, 0.4",1,self lose challange
21419,"smart 2: 0, 0.6",3,self lose challange
21420,"smart 2: 0, 0.6",3,turned flower
21421,"smart 2: 0, 0.6",3,turned flower
21422,"smart 2: 0, 0.6",3,lose game
21423,"smart 2: 2, 0.6",2,self lose challange
21424,"smart 2: 0, 0.4",1,self lose challange
21425,"smart 2: 0, 0.4",1,win challange
21426,"smart 2: 0, 0.4",1,win challange
21427,approx q learning,0,turned flower
21428,approx q learning,0,lose challange
21429,"smart 2: 0, 0.6",3,self lose challange
21430,approx q learning,0,turned flower
21431,approx q learning,0,turned flower
21432,approx q learning,0,turned flower
21433,approx q learning,0,lose challange
21434,"smart 2: 0, 0.4",1,turned flower
21435,"smart 2: 0, 0.4",1,self lose challange
21436,approx q learning,0,turned flower
21437,approx q learning,0,turned flower
21438,approx q learning,0,lose challange
21439,approx q learning,0,turned flower
21440,approx q learning,0,lose game
21441,"smart 2: 0, 0.4",1,turned flower
21442,"smart 2: 0, 0.4",1,self lose challange
21443,"smart 2: 0, 0.6",3,turned flower
21444,"smart 2: 0, 0.6",3,win challange
21445,"smart 2: 2, 0.6",2,turned flower
21446,"smart 2: 2, 0.6",2,turned flower
21447,"smart 2: 2, 0.6",2,lose challange
21448,"smart 2: 0, 0.6",3,turned flower
21449,"smart 2: 0, 0.6",3,win challange
21450,"smart 2: 0, 0.4",1,turned flower
21451,"smart 2: 0, 0.4",1,turned flower
21452,"smart 2: 0, 0.4",1,lose challange
21453,approx q learning,0,self lose challange
21454,"smart 2: 0, 0.6",3,self lose challange
21455,"smart 2: 2, 0.6",2,turned flower
21456,"smart 2: 2, 0.6",2,turned flower
21457,"smart 2: 2, 0.6",2,turned flower
21458,"smart 2: 2, 0.6",2,lose challange
21459,"smart 2: 0, 0.4",1,turned flower
21460,"smart 2: 0, 0.4",1,turned flower
21461,"smart 2: 0, 0.4",1,turned flower
21462,"smart 2: 0, 0.4",1,win challange
21463,approx q learning,0,self lose challange
21464,"smart 2: 0, 0.6",3,turned flower
21465,"smart 2: 0, 0.6",3,turned flower
21466,"smart 2: 0, 0.6",3,turned flower
21467,"smart 2: 0, 0.6",3,turned flower
21468,"smart 2: 0, 0.6",3,lose challange
21469,"smart 2: 0, 0.6",3,turned flower
21470,"smart 2: 0, 0.6",3,lose challange
21471,"smart 2: 2, 0.6",2,turned flower
21472,"smart 2: 2, 0.6",2,turned flower
21473,"smart 2: 2, 0.6",2,turned flower
21474,"smart 2: 2, 0.6",2,win challange
21475,approx q learning,0,self lose challange
21476,"smart 2: 0, 0.4",1,turned flower
21477,"smart 2: 0, 0.4",1,turned flower
21478,"smart 2: 0, 0.4",1,turned flower
21479,"smart 2: 0, 0.4",1,win challange
21480,approx q learning,0,self lose challange
21481,approx q learning,0,turned flower
21482,approx q learning,0,lose challange
21483,approx q learning,0,turned flower
21484,approx q learning,0,self lose challange
21485,approx q learning,0,turned flower
21486,approx q learning,0,lose game
21487,"smart 2: 0, 0.4",1,turned flower
21488,"smart 2: 0, 0.4",1,self lose challange
21489,"smart 2: 0, 0.6",3,self lose challange
21490,"smart 2: 2, 0.6",2,turned flower
21491,"smart 2: 2, 0.6",2,lose challange
21492,"smart 2: 2, 0.6",2,turned flower
21493,"smart 2: 2, 0.6",2,self lose challange
21494,"smart 2: 0, 0.4",1,self lose challange
21495,"smart 2: 2, 0.6",2,turned flower
21496,"smart 2: 2, 0.6",2,lose challange
21497,"smart 2: 0, 0.4",1,self lose challange
21498,"smart 2: 0, 0.4",1,turned flower
21499,"smart 2: 0, 0.4",1,turned flower
21500,"smart 2: 0, 0.4",1,lose game
21501,"smart 2: 2, 0.6",2,self lose game
21502,approx q learning,0,turned flower
21503,approx q learning,0,lose challange
21504,"smart 2: 0, 0.4",1,self lose challange
21505,approx q learning,0,self lose challange
21506,approx q learning,0,self lose challange
21507,"smart 2: 0, 0.4",1,self lose challange
21508,"smart 2: 0, 0.4",1,turned flower
21509,"smart 2: 0, 0.4",1,turned flower
21510,"smart 2: 0, 0.4",1,turned flower
21511,"smart 2: 0, 0.4",1,lose challange
21512,approx q learning,0,turned flower
21513,approx q learning,0,lose game
21514,"smart 2: 2, 0.6",2,turned flower
21515,"smart 2: 2, 0.6",2,lose challange
21516,"smart 2: 2, 0.6",2,turned flower
21517,"smart 2: 2, 0.6",2,lose challange
21518,"smart 2: 2, 0.6",2,turned flower
21519,"smart 2: 2, 0.6",2,turned flower
21520,"smart 2: 2, 0.6",2,lose challange
21521,"smart 2: 0, 0.4",1,self lose game
21522,"smart 2: 2, 0.6",2,win challange
21523,"smart 2: 2, 0.6",2,win challange
21524,approx q learning,0,turned flower
21525,approx q learning,0,lose challange
21526,"smart 2: 0, 0.4",1,self lose challange
21527,approx q learning,0,self lose challange
21528,"smart 2: 0, 0.4",1,self lose challange
21529,approx q learning,0,turned flower
21530,approx q learning,0,lose challange
21531,approx q learning,0,self lose game
21532,"smart 2: 0, 0.6",3,turned flower
21533,"smart 2: 0, 0.6",3,lose challange
21534,"smart 2: 2, 0.6",2,self lose challange
21535,"smart 2: 0, 0.6",3,turned flower
21536,"smart 2: 0, 0.6",3,win challange
21537,"smart 2: 0, 0.4",1,self lose challange
21538,"smart 2: 2, 0.6",2,turned flower
21539,"smart 2: 2, 0.6",2,win challange
21540,"smart 2: 2, 0.6",2,turned flower
21541,"smart 2: 2, 0.6",2,turned flower
21542,"smart 2: 2, 0.6",2,win challange
21543,approx q learning,0,turned flower
21544,approx q learning,0,self lose challange
21545,approx q learning,0,turned flower
21546,approx q learning,0,self lose challange
21547,approx q learning,0,turned flower
21548,approx q learning,0,lose challange
21549,"smart 2: 0, 0.4",1,turned flower
21550,"smart 2: 0, 0.4",1,turned flower
21551,"smart 2: 0, 0.4",1,lose challange
21552,"smart 2: 0, 0.4",1,self lose challange
21553,approx q learning,0,self lose game
21554,"smart 2: 0, 0.6",3,self lose challange
21555,"smart 2: 2, 0.6",2,self lose challange
21556,"smart 2: 0, 0.4",1,self lose challange
21557,"smart 2: 0, 0.4",1,turned flower
21558,"smart 2: 0, 0.4",1,lose game
21559,"smart 2: 0, 0.6",3,turned flower
21560,"smart 2: 0, 0.6",3,win challange
21561,"smart 2: 2, 0.6",2,self lose challange
21562,"smart 2: 0, 0.6",3,self lose challange
21563,"smart 2: 0, 0.6",3,win challange
21564,"smart 2: 0, 0.4",1,turned flower
21565,"smart 2: 0, 0.4",1,lose challange
21566,"smart 2: 2, 0.6",2,turned flower
21567,"smart 2: 2, 0.6",2,turned flower
21568,"smart 2: 2, 0.6",2,lose challange
21569,approx q learning,0,turned flower
21570,approx q learning,0,turned flower
21571,approx q learning,0,turned flower
21572,approx q learning,0,lose challange
21573,approx q learning,0,turned flower
21574,approx q learning,0,turned flower
21575,approx q learning,0,lose challange
21576,approx q learning,0,turned flower
21577,approx q learning,0,lose challange
21578,approx q learning,0,turned flower
21579,approx q learning,0,lose game
21580,"smart 2: 0, 0.6",3,self lose challange
21581,"smart 2: 2, 0.6",2,turned flower
21582,"smart 2: 2, 0.6",2,win challange
21583,"smart 2: 0, 0.4",1,turned flower
21584,"smart 2: 0, 0.4",1,turned flower
21585,"smart 2: 0, 0.4",1,turned flower
21586,"smart 2: 0, 0.4",1,lose challange
21587,"smart 2: 0, 0.6",3,self lose challange
21588,"smart 2: 0, 0.4",1,turned flower
21589,"smart 2: 0, 0.4",1,self lose challange
21590,"smart 2: 2, 0.6",2,self lose challange
21591,"smart 2: 0, 0.4",1,turned flower
21592,"smart 2: 0, 0.4",1,turned flower
21593,"smart 2: 0, 0.4",1,win challange
21594,"smart 2: 0, 0.6",3,turned flower
21595,"smart 2: 0, 0.6",3,turned flower
21596,"smart 2: 0, 0.6",3,win challange
21597,"smart 2: 2, 0.6",2,turned flower
21598,"smart 2: 2, 0.6",2,lose challange
21599,"smart 2: 0, 0.4",1,turned flower
21600,"smart 2: 0, 0.4",1,turned flower
21601,"smart 2: 0, 0.4",1,win challange
21602,"smart 2: 0, 0.4",1,self lose challange
21603,approx q learning,0,self lose challange
21604,approx q learning,0,self lose challange
21605,"smart 2: 0, 0.4",1,turned flower
21606,"smart 2: 0, 0.4",1,self lose challange
21607,approx q learning,0,self lose challange
21608,approx q learning,0,turned flower
21609,approx q learning,0,turned flower
21610,approx q learning,0,win challange
21611,"smart 2: 0, 0.6",3,self lose challange
21612,approx q learning,0,turned flower
21613,approx q learning,0,lose game
21614,"smart 2: 0, 0.6",3,self lose challange
21615,"smart 2: 2, 0.6",2,turned flower
21616,"smart 2: 2, 0.6",2,lose challange
21617,"smart 2: 0, 0.4",1,self lose challange
21618,"smart 2: 0, 0.4",1,turned flower
21619,"smart 2: 0, 0.4",1,turned flower
21620,"smart 2: 0, 0.4",1,lose game
21621,"smart 2: 0, 0.6",3,self lose challange
21622,"smart 2: 0, 0.6",3,win challange
21623,"smart 2: 2, 0.6",2,self lose challange
21624,"smart 2: 2, 0.6",2,win challange
21625,"smart 2: 2, 0.6",2,win challange
21626,"smart 2: 0, 0.4",1,self lose challange
21627,approx q learning,0,turned flower
21628,approx q learning,0,lose challange
21629,approx q learning,0,turned flower
21630,approx q learning,0,turned flower
21631,approx q learning,0,win challange
21632,approx q learning,0,turned flower
21633,approx q learning,0,turned flower
21634,approx q learning,0,lose challange
21635,"smart 2: 0, 0.4",1,turned flower
21636,"smart 2: 0, 0.4",1,turned flower
21637,"smart 2: 0, 0.4",1,turned flower
