,player type,player,result
19852,"smart 2: 0, 0.6",3,self lose challange
19853,"smart 2: 0, 0.4",1,turned flower
19854,"smart 2: 0, 0.4",1,lose challange
19855,"smart 2: 0, 0.4",1,turned flower
19856,"smart 2: 0, 0.4",1,turned flower
19857,"smart 2: 0, 0.4",1,lose game
19858,"smart 2: 2, 0.6",2,turned flower
19859,"smart 2: 2, 0.6",2,turned flower
19860,"smart 2: 2, 0.6",2,turned flower
19861,"smart 2: 2, 0.6",2,lose challange
19862,approx q learning,0,turned flower
19863,approx q learning,0,turned flower
19864,approx q learning,0,lose challange
19865,approx q learning,0,turned flower
19866,approx q learning,0,turned flower
19867,approx q learning,0,lose game
19868,"smart 2: 2, 0.6",2,win challange
19869,"smart 2: 0, 0.6",3,self lose challange
19870,"smart 2: 0, 0.6",3,win challange
19871,"smart 2: 0, 0.6",3,win challange
19872,"smart 2: 0, 0.4",1,turned flower
19873,"smart 2: 0, 0.4",1,self lose challange
19874,"smart 2: 0, 0.4",1,self lose challange
19875,"smart 2: 0, 0.4",1,turned flower
19876,"smart 2: 0, 0.4",1,lose challange
19877,approx q learning,0,turned flower
19878,approx q learning,0,lose challange
19879,approx q learning,0,turned flower
19880,approx q learning,0,lose challange
19881,"smart 2: 2, 0.6",2,turned flower
19882,"smart 2: 2, 0.6",2,lose challange
19883,"smart 2: 0, 0.6",3,self lose challange
19884,"smart 2: 0, 0.6",3,turned flower
19885,"smart 2: 0, 0.6",3,self lose challange
19886,"smart 2: 2, 0.6",2,turned flower
19887,"smart 2: 2, 0.6",2,lose challange
19888,"smart 2: 0, 0.6",3,turned flower
19889,"smart 2: 0, 0.6",3,self lose challange
19890,"smart 2: 0, 0.4",1,self lose game
19891,"smart 2: 2, 0.6",2,turned flower
19892,"smart 2: 2, 0.6",2,turned flower
19893,"smart 2: 2, 0.6",2,lose challange
19894,"smart 2: 0, 0.6",3,turned flower
19895,"smart 2: 0, 0.6",3,win challange
19896,approx q learning,0,turned flower
19897,approx q learning,0,win challange
19898,"smart 2: 2, 0.6",2,turned flower
19899,"smart 2: 2, 0.6",2,win challange
19900,approx q learning,0,turned flower
19901,approx q learning,0,turned flower
19902,approx q learning,0,win challange
19903,"smart 2: 0, 0.6",3,turned flower
19904,"smart 2: 0, 0.6",3,lose challange
19905,"smart 2: 2, 0.6",2,self lose challange
19906,"smart 2: 0, 0.6",3,self lose challange
19907,approx q learning,0,turned flower
19908,approx q learning,0,lose challange
19909,approx q learning,0,turned flower
19910,approx q learning,0,turned flower
19911,approx q learning,0,turned flower
19912,approx q learning,0,lose challange
19913,approx q learning,0,turned flower
19914,approx q learning,0,lose challange
19915,"smart 2: 0, 0.4",1,self lose challange
19916,approx q learning,0,turned flower
19917,approx q learning,0,turned flower
19918,approx q learning,0,lose game
19919,"smart 2: 0, 0.6",3,turned flower
19920,"smart 2: 0, 0.6",3,self lose challange
19921,"smart 2: 2, 0.6",2,self lose challange
19922,"smart 2: 0, 0.4",1,self lose challange
19923,"smart 2: 0, 0.6",3,turned flower
19924,"smart 2: 0, 0.6",3,turned flower
19925,"smart 2: 0, 0.6",3,win challange
19926,"smart 2: 0, 0.4",1,self lose challange
19927,"smart 2: 2, 0.6",2,turned flower
19928,"smart 2: 2, 0.6",2,win challange
19929,"smart 2: 2, 0.6",2,turned flower
19930,"smart 2: 2, 0.6",2,turned flower
19931,"smart 2: 2, 0.6",2,win challange
19932,"smart 2: 0, 0.4",1,self lose challange
19933,"smart 2: 0, 0.4",1,self lose challange
19934,"smart 2: 2, 0.6",2,turned flower
19935,"smart 2: 2, 0.6",2,lose challange
19936,approx q learning,0,turned flower
19937,approx q learning,0,lose challange
19938,"smart 2: 0, 0.4",1,self lose challange
19939,"smart 2: 2, 0.6",2,self lose challange
19940,"smart 2: 2, 0.6",2,turned flower
19941,"smart 2: 2, 0.6",2,lose challange
19942,"smart 2: 0, 0.6",3,self lose challange
19943,"smart 2: 0, 0.4",1,turned flower
19944,"smart 2: 0, 0.4",1,turned flower
19945,"smart 2: 0, 0.4",1,turned flower
19946,"smart 2: 0, 0.4",1,turned flower
19947,"smart 2: 0, 0.4",1,turned flower
19948,"smart 2: 0, 0.4",1,lose game
19949,"smart 2: 2, 0.6",2,turned flower
19950,"smart 2: 2, 0.6",2,turned flower
19951,"smart 2: 2, 0.6",2,lose game
19952,approx q learning,0,turned flower
19953,approx q learning,0,win challange
19954,"smart 2: 0, 0.6",3,self lose challange
19955,approx q learning,0,turned flower
19956,approx q learning,0,lose challange
19957,approx q learning,0,self lose challange
19958,approx q learning,0,win challange
19959,"smart 2: 0, 0.4",1,self lose challange
19960,"smart 2: 0, 0.4",1,turned flower
19961,"smart 2: 0, 0.4",1,self lose challange
19962,"smart 2: 0, 0.4",1,turned flower
19963,"smart 2: 0, 0.4",1,lose challange
19964,"smart 2: 0, 0.4",1,self lose game
19965,"smart 2: 0, 0.6",3,self lose challange
19966,"smart 2: 2, 0.6",2,self lose challange
19967,"smart 2: 2, 0.6",2,turned flower
19968,"smart 2: 2, 0.6",2,turned flower
19969,"smart 2: 2, 0.6",2,lose challange
19970,approx q learning,0,turned flower
19971,approx q learning,0,turned flower
19972,approx q learning,0,win challange
19973,"smart 2: 2, 0.6",2,turned flower
19974,"smart 2: 2, 0.6",2,lose challange
19975,"smart 2: 0, 0.6",3,self lose challange
19976,"smart 2: 2, 0.6",2,self lose game
19977,"smart 2: 0, 0.6",3,win challange
19978,"smart 2: 0, 0.6",3,self lose challange
19979,approx q learning,0,turned flower
19980,approx q learning,0,win challange
19981,approx q learning,0,turned flower
19982,approx q learning,0,turned flower
19983,approx q learning,0,lose challange
19984,approx q learning,0,turned flower
19985,approx q learning,0,turned flower
19986,approx q learning,0,win challange
19987,"smart 2: 2, 0.6",2,self lose challange
19988,"smart 2: 0, 0.4",1,self lose challange
19989,approx q learning,0,turned flower
19990,approx q learning,0,turned flower
19991,approx q learning,0,lose challange
19992,"smart 2: 0, 0.6",3,turned flower
19993,"smart 2: 0, 0.6",3,turned flower
19994,"smart 2: 0, 0.6",3,lose challange
19995,approx q learning,0,turned flower
19996,approx q learning,0,lose challange
19997,"smart 2: 0, 0.4",1,turned flower
19998,"smart 2: 0, 0.4",1,lose challange
19999,"smart 2: 2, 0.6",2,self lose challange
20000,"smart 2: 0, 0.6",3,self lose challange
20001,"smart 2: 0, 0.4",1,turned flower
20002,"smart 2: 0, 0.4",1,lose challange
20003,"smart 2: 0, 0.4",1,turned flower
20004,"smart 2: 0, 0.4",1,lose game
20005,"smart 2: 0, 0.6",3,self lose challange
20006,"smart 2: 0, 0.6",3,turned flower
20007,"smart 2: 0, 0.6",3,lose game
20008,"smart 2: 2, 0.6",2,turned flower
20009,"smart 2: 2, 0.6",2,lose challange
20010,"smart 2: 2, 0.6",2,self lose game
20011,"smart 2: 0, 0.6",3,self lose challange
20012,"smart 2: 0, 0.4",1,self lose challange
20013,"smart 2: 0, 0.4",1,self lose challange
20014,"smart 2: 0, 0.4",1,turned flower
20015,"smart 2: 0, 0.4",1,self lose challange
20016,"smart 2: 0, 0.4",1,turned flower
20017,"smart 2: 0, 0.4",1,lose game
20018,approx q learning,0,turned flower
20019,approx q learning,0,turned flower
20020,approx q learning,0,lose challange
20021,"smart 2: 2, 0.6",2,self lose challange
20022,"smart 2: 2, 0.6",2,turned flower
20023,"smart 2: 2, 0.6",2,self lose challange
20024,approx q learning,0,turned flower
20025,approx q learning,0,turned flower
20026,approx q learning,0,lose challange
20027,"smart 2: 0, 0.6",3,turned flower
20028,"smart 2: 0, 0.6",3,lose challange
20029,approx q learning,0,turned flower
20030,approx q learning,0,lose challange
20031,approx q learning,0,turned flower
20032,approx q learning,0,turned flower
20033,approx q learning,0,win challange
20034,"smart 2: 0, 0.6",3,turned flower
20035,"smart 2: 0, 0.6",3,turned flower
20036,"smart 2: 0, 0.6",3,lose challange
20037,"smart 2: 2, 0.6",2,turned flower
20038,"smart 2: 2, 0.6",2,turned flower
20039,"smart 2: 2, 0.6",2,win challange
20040,approx q learning,0,turned flower
20041,approx q learning,0,turned flower
20042,approx q learning,0,win challange
20043,"smart 2: 2, 0.6",2,self lose challange
20044,approx q learning,0,turned flower
20045,approx q learning,0,lose challange
20046,"smart 2: 0, 0.4",1,self lose challange
20047,"smart 2: 0, 0.4",1,turned flower
20048,"smart 2: 0, 0.4",1,self lose challange
20049,"smart 2: 2, 0.6",2,turned flower
20050,"smart 2: 2, 0.6",2,turned flower
20051,"smart 2: 2, 0.6",2,turned flower
20052,"smart 2: 2, 0.6",2,lose challange
20053,"smart 2: 2, 0.6",2,turned flower
20054,"smart 2: 2, 0.6",2,turned flower
20055,"smart 2: 2, 0.6",2,lose challange
20056,"smart 2: 0, 0.6",3,self lose challange
20057,"smart 2: 2, 0.6",2,turned flower
20058,"smart 2: 2, 0.6",2,lose game
20059,"smart 2: 0, 0.4",1,self lose challange
20060,approx q learning,0,turned flower
20061,approx q learning,0,turned flower
20062,approx q learning,0,lose challange
20063,"smart 2: 0, 0.6",3,self lose challange
20064,"smart 2: 0, 0.4",1,turned flower
20065,"smart 2: 0, 0.4",1,lose game
20066,approx q learning,0,turned flower
20067,approx q learning,0,win challange
20068,"smart 2: 0, 0.6",3,self lose challange
20069,approx q learning,0,turned flower
20070,approx q learning,0,win challange
20071,"smart 2: 0, 0.6",3,self lose challange
20072,"smart 2: 2, 0.6",2,turned flower
20073,"smart 2: 2, 0.6",2,lose challange
20074,"smart 2: 0, 0.4",1,self lose challange
20075,"smart 2: 2, 0.6",2,self lose challange
20076,"smart 2: 0, 0.4",1,self lose challange
20077,"smart 2: 2, 0.6",2,self lose challange
20078,"smart 2: 0, 0.4",1,turned flower
20079,"smart 2: 0, 0.4",1,lose challange
20080,approx q learning,0,turned flower
20081,approx q learning,0,turned flower
20082,approx q learning,0,turned flower
20083,approx q learning,0,win challange
20084,"smart 2: 0, 0.6",3,self lose challange
20085,"smart 2: 2, 0.6",2,turned flower
20086,"smart 2: 2, 0.6",2,turned flower
20087,"smart 2: 2, 0.6",2,lose game
20088,"smart 2: 0, 0.4",1,turned flower
20089,"smart 2: 0, 0.4",1,lose game
20090,"smart 2: 0, 0.6",3,win challange
20091,"smart 2: 0, 0.6",3,win challange
20092,"smart 2: 0, 0.4",1,turned flower
20093,"smart 2: 0, 0.4",1,lose challange
20094,"smart 2: 0, 0.6",3,self lose challange
20095,"smart 2: 2, 0.6",2,self lose challange
20096,"smart 2: 2, 0.6",2,turned flower
20097,"smart 2: 2, 0.6",2,turned flower
20098,"smart 2: 2, 0.6",2,lose challange
20099,"smart 2: 0, 0.6",3,turned flower
20100,"smart 2: 0, 0.6",3,win challange
20101,"smart 2: 0, 0.6",3,turned flower
20102,"smart 2: 0, 0.6",3,self lose challange
20103,approx q learning,0,turned flower
20104,approx q learning,0,turned flower
20105,approx q learning,0,turned flower
20106,approx q learning,0,lose challange
20107,"smart 2: 0, 0.6",3,self lose challange
20108,"smart 2: 2, 0.6",2,turned flower
20109,"smart 2: 2, 0.6",2,turned flower
20110,"smart 2: 2, 0.6",2,turned flower
20111,"smart 2: 2, 0.6",2,win challange
20112,"smart 2: 0, 0.4",1,turned flower
20113,"smart 2: 0, 0.4",1,turned flower
20114,"smart 2: 0, 0.4",1,turned flower
20115,"smart 2: 0, 0.4",1,win challange
20116,"smart 2: 0, 0.6",3,turned flower
20117,"smart 2: 0, 0.6",3,lose game
20118,"smart 2: 0, 0.4",1,turned flower
20119,"smart 2: 0, 0.4",1,lose challange
20120,approx q learning,0,turned flower
20121,approx q learning,0,turned flower
20122,approx q learning,0,win challange
20123,"smart 2: 0, 0.4",1,turned flower
20124,"smart 2: 0, 0.4",1,lose challange
20125,approx q learning,0,turned flower
20126,approx q learning,0,turned flower
20127,approx q learning,0,win challange
20128,"smart 2: 0, 0.4",1,self lose challange
20129,"smart 2: 2, 0.6",2,turned flower
20130,"smart 2: 2, 0.6",2,turned flower
20131,"smart 2: 2, 0.6",2,turned flower
20132,"smart 2: 2, 0.6",2,turned flower
20133,"smart 2: 2, 0.6",2,turned flower
20134,"smart 2: 2, 0.6",2,lose challange
20135,"smart 2: 2, 0.6",2,turned flower
20136,"smart 2: 2, 0.6",2,lose challange
20137,approx q learning,0,turned flower
20138,approx q learning,0,turned flower
20139,approx q learning,0,turned flower
20140,approx q learning,0,win challange
20141,"smart 2: 0, 0.6",3,self lose challange
20142,"smart 2: 0, 0.4",1,turned flower
20143,"smart 2: 0, 0.4",1,turned flower
20144,"smart 2: 0, 0.4",1,lose challange
20145,"smart 2: 0, 0.4",1,turned flower
20146,"smart 2: 0, 0.4",1,lose challange
20147,"smart 2: 0, 0.4",1,turned flower
20148,"smart 2: 0, 0.4",1,lose game
20149,approx q learning,0,turned flower
20150,approx q learning,0,turned flower
20151,approx q learning,0,turned flower
20152,approx q learning,0,win challange
20153,"smart 2: 0, 0.4",1,turned flower
20154,"smart 2: 0, 0.4",1,self lose challange
20155,approx q learning,0,turned flower
20156,approx q learning,0,lose challange
20157,approx q learning,0,turned flower
20158,approx q learning,0,lose challange
20159,"smart 2: 2, 0.6",2,turned flower
20160,"smart 2: 2, 0.6",2,turned flower
20161,"smart 2: 2, 0.6",2,lose challange
20162,"smart 2: 0, 0.4",1,self lose challange
20163,"smart 2: 0, 0.6",3,turned flower
20164,"smart 2: 0, 0.6",3,turned flower
20165,"smart 2: 0, 0.6",3,turned flower
20166,"smart 2: 0, 0.6",3,lose challange
20167,"smart 2: 2, 0.6",2,turned flower
20168,"smart 2: 2, 0.6",2,turned flower
20169,"smart 2: 2, 0.6",2,turned flower
20170,"smart 2: 2, 0.6",2,lose challange
20171,approx q learning,0,turned flower
20172,approx q learning,0,turned flower
20173,approx q learning,0,turned flower
20174,approx q learning,0,turned flower
20175,approx q learning,0,win challange
20176,"smart 2: 0, 0.4",1,turned flower
20177,"smart 2: 0, 0.4",1,turned flower
20178,"smart 2: 0, 0.4",1,turned flower
20179,"smart 2: 0, 0.4",1,turned flower
20180,"smart 2: 0, 0.4",1,win challange
20181,approx q learning,0,turned flower
20182,approx q learning,0,lose challange
20183,approx q learning,0,turned flower
20184,approx q learning,0,turned flower
20185,approx q learning,0,win challange
20186,"smart 2: 0, 0.4",1,turned flower
20187,"smart 2: 0, 0.4",1,self lose challange
20188,approx q learning,0,turned flower
20189,approx q learning,0,turned flower
20190,approx q learning,0,lose challange
20191,approx q learning,0,turned flower
20192,approx q learning,0,turned flower
20193,approx q learning,0,turned flower
20194,approx q learning,0,win challange
20195,approx q learning,0,turned flower
20196,approx q learning,0,turned flower
20197,approx q learning,0,lose challange
20198,approx q learning,0,turned flower
20199,approx q learning,0,lose challange
20200,approx q learning,0,turned flower
20201,approx q learning,0,turned flower
20202,approx q learning,0,turned flower
20203,approx q learning,0,lose game
20204,"smart 2: 0, 0.4",1,turned flower
20205,"smart 2: 0, 0.4",1,self lose challange
20206,"smart 2: 2, 0.6",2,turned flower
20207,"smart 2: 2, 0.6",2,lose challange
20208,"smart 2: 2, 0.6",2,turned flower
20209,"smart 2: 2, 0.6",2,turned flower
20210,"smart 2: 2, 0.6",2,lose challange
20211,"smart 2: 0, 0.6",3,self lose challange
20212,"smart 2: 2, 0.6",2,turned flower
20213,"smart 2: 2, 0.6",2,turned flower
20214,"smart 2: 2, 0.6",2,lose challange
20215,"smart 2: 0, 0.4",1,self lose challange
20216,"smart 2: 0, 0.4",1,turned flower
20217,"smart 2: 0, 0.4",1,turned flower
20218,"smart 2: 0, 0.4",1,win challange
20219,"smart 2: 0, 0.4",1,turned flower
20220,"smart 2: 0, 0.4",1,turned flower
20221,"smart 2: 0, 0.4",1,lose game
20222,"smart 2: 2, 0.6",2,win challange
20223,"smart 2: 0, 0.6",3,self lose challange
20224,"smart 2: 0, 0.6",3,win challange
20225,"smart 2: 0, 0.6",3,self lose challange
20226,"smart 2: 0, 0.6",3,win challange
20227,"smart 2: 2, 0.6",2,turned flower
20228,"smart 2: 2, 0.6",2,lose challange
20229,"smart 2: 2, 0.6",2,turned flower
20230,"smart 2: 2, 0.6",2,lose challange
20231,"smart 2: 0, 0.4",1,turned flower
20232,"smart 2: 0, 0.4",1,lose challange
20233,"smart 2: 0, 0.6",3,self lose challange
20234,"smart 2: 0, 0.4",1,turned flower
20235,"smart 2: 0, 0.4",1,lose challange
20236,"smart 2: 0, 0.4",1,turned flower
20237,"smart 2: 0, 0.4",1,turned flower
20238,"smart 2: 0, 0.4",1,lose challange
20239,approx q learning,0,turned flower
20240,approx q learning,0,turned flower
20241,approx q learning,0,win challange
20242,approx q learning,0,turned flower
20243,approx q learning,0,turned flower
20244,approx q learning,0,turned flower
20245,approx q learning,0,win challange
20246,"smart 2: 0, 0.4",1,turned flower
20247,"smart 2: 0, 0.4",1,self lose challange
20248,"smart 2: 0, 0.4",1,turned flower
20249,"smart 2: 0, 0.4",1,self lose challange
20250,"smart 2: 2, 0.6",2,turned flower
20251,"smart 2: 2, 0.6",2,lose challange
20252,"smart 2: 0, 0.4",1,turned flower
20253,"smart 2: 0, 0.4",1,lose challange
20254,"smart 2: 0, 0.4",1,turned flower
20255,"smart 2: 0, 0.4",1,lose game
20256,"smart 2: 2, 0.6",2,turned flower
20257,"smart 2: 2, 0.6",2,win challange
20258,approx q learning,0,turned flower
20259,approx q learning,0,turned flower
20260,approx q learning,0,lose challange
20261,"smart 2: 2, 0.6",2,turned flower
20262,"smart 2: 2, 0.6",2,lose challange
20263,"smart 2: 2, 0.6",2,turned flower
20264,"smart 2: 2, 0.6",2,lose challange
20265,"smart 2: 0, 0.6",3,turned flower
20266,"smart 2: 0, 0.6",3,win challange
20267,"smart 2: 2, 0.6",2,turned flower
20268,"smart 2: 2, 0.6",2,turned flower
20269,"smart 2: 2, 0.6",2,lose game
20270,approx q learning,0,turned flower
20271,approx q learning,0,turned flower
20272,approx q learning,0,turned flower
20273,approx q learning,0,turned flower
20274,approx q learning,0,lose challange
20275,"smart 2: 0, 0.6",3,turned flower
20276,"smart 2: 0, 0.6",3,win challange
20277,"smart 2: 2, 0.6",2,turned flower
20278,"smart 2: 2, 0.6",2,turned flower
20279,"smart 2: 2, 0.6",2,lose challange
20280,approx q learning,0,turned flower
20281,approx q learning,0,turned flower
20282,approx q learning,0,lose challange
20283,"smart 2: 2, 0.6",2,self lose challange
20284,"smart 2: 0, 0.4",1,self lose challange
20285,"smart 2: 2, 0.6",2,turned flower
20286,"smart 2: 2, 0.6",2,lose challange
20287,"smart 2: 2, 0.6",2,self lose game
20288,approx q learning,0,turned flower
20289,approx q learning,0,turned flower
20290,approx q learning,0,lose challange
20291,"smart 2: 0, 0.6",3,self lose challange
20292,"smart 2: 0, 0.4",1,self lose challange
